"No.","wind_code","sec_name"
3665,603828.SH,柯利达
3666,603829.SH,洛凯股份
3667,603833.SH,欧派家居
3668,603838.SH,四通股份
3669,603839.SH,安正时尚
3670,603843.SH,正平股份
3671,603848.SH,好太太
3672,603855.SH,华荣股份
3673,603856.SH,东宏股份
3674,603858.SH,步长制药
3675,603859.SH,能科股份
3676,603860.SH,中公高科
3677,603861.SH,白云电器
3678,603863.SH,松炀资源
3679,603866.SH,桃李面包
3680,603867.SH,新化股份
3681,603868.SH,飞科电器
3682,603869.SH,新智认知
3683,603871.SH,嘉友国际
3684,603876.SH,鼎胜新材
3685,603877.SH,太平鸟
3686,603878.SH,武进不锈
3687,603879.SH,永悦科技
3688,603880.SH,南卫股份
3689,603881.SH,数据港
3690,603882.SH,金域医学
3691,603883.SH,老百姓
3692,603885.SH,吉祥航空
3693,603886.SH,元祖股份
3694,603887.SH,城地股份
3695,603888.SH,新华网
3696,603889.SH,新澳股份
3697,603890.SH,春秋电子
3698,603893.SH,瑞芯微
3699,603895.SH,天永智能
3700,603896.SH,寿仙谷
3701,603897.SH,长城科技
3702,603898.SH,好莱客
3703,603899.SH,晨光文具
3704,603900.SH,莱绅通灵
3705,603901.SH,永创智能
3706,603903.SH,中持股份
3707,603906.SH,龙蟠科技
3708,603908.SH,牧高笛
3709,603909.SH,合诚股份
3710,603912.SH,佳力图
3711,603915.SH,国茂股份
3712,603916.SH,苏博特
3713,603917.SH,合力科技
3714,603918.SH,金桥信息
3715,603919.SH,金徽酒
3716,603920.SH,世运电路
3717,603922.SH,金鸿顺
3718,603926.SH,铁流股份
3719,603927.SH,中科软
3720,603928.SH,兴业股份
3721,603929.SH,亚翔集成
3722,603933.SH,睿能科技
3723,603936.SH,博敏电子
3724,603937.SH,丽岛新材
3725,603938.SH,三孚股份
3726,603939.SH,益丰药房
3727,603948.SH,建业股份
3728,603949.SH,雪龙集团
3729,603950.SH,长源东谷
3730,603955.SH,大千生态
3731,603956.SH,威派格
3732,603958.SH,哈森股份
3733,603959.SH,百利科技
3734,603960.SH,克来机电
3735,603963.SH,大理药业
3736,603966.SH,法兰泰克
3737,603967.SH,中创物流
3738,603968.SH,醋化股份
3739,603969.SH,银龙股份
3740,603970.SH,中农立华
3741,603976.SH,正川股份
3742,603977.SH,国泰集团
3743,603978.SH,深圳新星
3744,603979.SH,金诚信
3745,603980.SH,吉华集团
3746,603982.SH,泉峰汽车
3747,603983.SH,丸美股份
3748,603985.SH,恒润股份
3749,603986.SH,兆易创新
3750,603987.SH,康德莱
3751,603988.SH,中电电机
3752,603989.SH,艾华集团
3753,603990.SH,麦迪科技
3754,603991.SH,至正股份
3755,603992.SH,松霖科技
3756,603993.SH,洛阳钼业
3757,603995.SH,甬金股份
3758,603996.SH,*ST中新
3759,603997.SH,继峰股份
3760,603998.SH,方盛制药
3761,603999.SH,读者传媒
3762,605001.SH,威奥股份
3763,605166.SH,聚合顺
3764,605168.SH,三人行
3765,605199.SH,葫芦娃
3766,605288.SH,凯迪股份
3767,688001.SH,华兴源创
3768,688002.SH,睿创微纳
3769,688003.SH,天准科技
3770,688004.SH,博汇科技
3771,688005.SH,容百科技
3772,688006.SH,杭可科技
3773,688007.SH,光峰科技
3774,688008.SH,澜起科技
3775,688009.SH,中国通号
3776,688010.SH,福光股份
3777,688011.SH,新光光电
3778,688012.SH,中微公司
3779,688015.SH,交控科技
3780,688016.SH,心脉医疗
3781,688018.SH,乐鑫科技
3782,688019.SH,安集科技
3783,688020.SH,方邦股份
3784,688021.SH,奥福环保
3785,688022.SH,瀚川智能
3786,688023.SH,安恒信息
3787,688025.SH,杰普特
3788,688026.SH,洁特生物
3789,688027.SH,国盾量子
3790,688028.SH,沃尔德
3791,688029.SH,南微医学
3792,688030.SH,山石网科
3793,688033.SH,天宜上佳
3794,688036.SH,传音控股
3795,688037.SH,芯源微
3796,688039.SH,当虹科技
3797,688051.SH,佳华科技
3798,688058.SH,宝兰德
3799,688060.SH,云涌科技
3800,688066.SH,航天宏图
3801,688068.SH,热景生物
3802,688078.SH,龙软科技
3803,688080.SH,映翰通
3804,688081.SH,兴图新科
3805,688085.SH,三友医疗
3806,688086.SH,紫晶存储
3807,688088.SH,虹软科技
3808,688089.SH,嘉必优
3809,688090.SH,瑞松科技
3810,688096.SH,京源环保
3811,688098.SH,申联生物
3812,688099.SH,晶晨股份
3813,688100.SH,威胜信息
3814,688101.SH,三达膜
3815,688106.SH,金宏气体
3816,688108.SH,赛诺医疗
3817,688111.SH,金山办公
3818,688116.SH,天奈科技
3819,688118.SH,普元信息
3820,688122.SH,西部超导
3821,688123.SH,聚辰股份
3822,688126.SH,沪硅产业-U
3823,688128.SH,中国电研
3824,688138.SH,清溢光电
3825,688139.SH,海尔生物
3826,688157.SH,松井股份
3827,688158.SH,优刻得-W
3828,688159.SH,有方科技
3829,688166.SH,博瑞医药
3830,688168.SH,安博通
3831,688169.SH,石头科技
3832,688177.SH,百奥泰-U
3833,688178.SH,万德斯
3834,688181.SH,八亿时空
3835,688186.SH,广大特材
3836,688188.SH,柏楚电子
3837,688189.SH,南新制药
3838,688196.SH,卓越新能
3839,688198.SH,佰仁医疗
3840,688199.SH,久日新材
3841,688200.SH,华峰测控
3842,688202.SH,美迪西
3843,688208.SH,道通科技
3844,688218.SH,江苏北人
3845,688222.SH,成都先导
3846,688228.SH,开普云
3847,688233.SH,神工股份
3848,688258.SH,卓易信息
3849,688266.SH,泽璟制药-U
3850,688268.SH,华特气体
3851,688277.SH,天智航-U
3852,688278.SH,特宝生物
3853,688288.SH,鸿泉物联
3854,688298.SH,东方生物
3855,688299.SH,长阳科技
3856,688300.SH,联瑞新材
3857,688310.SH,迈得医疗
3858,688312.SH,燕麦科技
3859,688318.SH,财富趋势
3860,688321.SH,微芯生物
3861,688333.SH,铂力特
3862,688357.SH,建龙微纳
3863,688358.SH,祥生医疗
3864,688360.SH,德马科技
3865,688363.SH,华熙生物
3866,688365.SH,光云科技
3867,688366.SH,昊海生科
3868,688368.SH,晶丰明源
3869,688369.SH,致远互联
3870,688377.SH,迪威尔
3871,688388.SH,嘉元科技
3872,688389.SH,普门科技
3873,688396.SH,华润微
3874,688398.SH,赛特新材
3875,688399.SH,硕世生物
3876,688466.SH,金科环境
3877,688505.SH,复旦张江
3878,688516.SH,奥特维
3879,688518.SH,联赢激光
3880,688520.SH,神州细胞-U
3881,688528.SH,秦川物联
3882,688555.SH,泽达易盛
3883,688558.SH,国盛智科
3884,688566.SH,吉贝尔
3885,688568.SH,中科星图
3886,688588.SH,凌志软件
3887,688598.SH,金博股份
3888,688599.SH,天合光能
3889,688600.SH,皖仪科技


数据来源：Wind
